-0.08646033,-1.040574,-0.3823131,0.6093017,0.0819047
-0.1067236,-0.9448591,-0.2876875,0.7686777,0.3395488
-1.280114,-1.566681,-3.28126,-1.413747,-2.289238
-0.3518882,-0.2531317,-2.381315,0.1787993,-0.2605634
0.6453186,0.8072186,-0.5982905,0.1707286,0.8495888
0.1992121,0.5205291,-1.608987,-0.2065019,0.9692896
0.3085418,-0.8454689,0.3916381,0.9622425,0.4854334
0.2892582,-0.7760005,0.4332365,1.162241,0.7325988
-0.7130064,-0.7972312,-3.572743,-0.5394176,-1.272229
0.4080597,0.440113,-2.418227,0.9936825,0.5297074
0.9731403,1.163722,-0.5017426,0.9884464,1.235417
0.5082577,0.7186307,-1.247855,0.5180833,1.219709
0.2698868,-0.2542919,0.3850814,0.9137985,0.4429574
0.2497591,-0.2556792,0.4287547,1.137465,0.6643642
-0.2415401,-0.2500869,-0.5562909,0.1301487,-0.8998849
0.3971307,0.4323076,-0.5061841,0.9850261,0.5426304
0.9414271,1.14767,0.1407562,0.991377,1.192713
0.4765121,0.6693594,-0.8767681,0.5394282,1.184151
